dept_cd	audit_user	audit_date	descs
074200	MGR	1/1/2014 00:00:00	BDI MUNTILAN PEMUDA                     
067600	MGR	1/1/2014 00:00:00	BDI MUSI BANYUASIN - PALEMBANG
043700	MGR	1/1/2014 00:00:00	BDI NABIRE YOS SUDARSO                  
034700	MGR	1/1/2014 00:00:00	BDI NEGARA NGURAH RAI                   
035200	MGR	1/1/2014 00:00:00	BDI NGANJUK A YANI                      
033800	MGR	1/1/2014 00:00:00	BDI NGAWI - J.A. SUPRAPTO
053900	MGR	1/1/2014 00:00:00	BDI NUNUKAN - PATIMURA
060500	MGR	1/1/2014 00:00:00	BDI PADANG - SUDIRMAN
066100	MGR	1/1/2014 00:00:00	BDI PADANG S. PARMAN
062600	MGR	1/1/2014 00:00:00	BDI PADANG SIDEMPUAN MERDEKA            
061300	MGR	1/1/2014 00:00:00	BDI PADANG-BUNDO KANDUNG
050100	MGR	1/1/2014 00:00:00	BDI PALANGKARAYA A YANI           
060100	MGR	1/1/2014 00:00:00	BDI PALEMBANG - MESJID LAMA
061100	MGR	1/1/2014 00:00:00	BDI PALEMBANG - SUDIRMAN
068400	MGR	1/1/2014 00:00:00	BDI PALEMBANG - SULTAN BADARUDDIN
065500	MGR	1/1/2014 00:00:00	BDI PALEMBANG BASUKI RAHMAT
066000	MGR	1/1/2014 00:00:00	BDI PALEMBANG MANGKUNEGARA
041500	MGR	1/1/2014 00:00:00	BDI PALOPO MANGGA                       
044200	MGR	1/1/2014 00:00:00	BDI PALU GAJAH MADA                     
040600	MGR	1/1/2014 00:00:00	BDI PALU HASANUDIN                      
021400	MGR	1/1/2014 00:00:00	BDI PAMANUKAN ION                       
035900	MGR	1/1/2014 00:00:00	BDI PAMEKASAN TRUNOJOYO                 
064300	MGR	1/1/2014 00:00:00	BDI PANGKAL PINANG - MESJID JAMIK
052100	MGR	1/1/2014 00:00:00	BDI PANGKALAN BUN                       
043800	MGR	1/1/2014 00:00:00	BDI PANGKEP KEMAKMURAN                  
041200	MGR	1/1/2014 00:00:00	BDI PARE PARE HASANUDIN                 
043900	MGR	1/1/2014 00:00:00	BDI PARIGI MASIGI                       
022900	MGR	1/1/2014 00:00:00	BDI PASAR BARU BANDUNG                  
035300	MGR	1/1/2014 00:00:00	BDI PASURUAN-PANDAAN
032500	MGR	1/1/2014 00:00:00	BDI PASURUAN–SOEKARNO HATTA
073300	MGR	1/1/2014 00:00:00	BDI PATI PEMUDA                         
074400	MGR	1/1/2014 00:00:00	BDI PATI TAYU                           
063900	MGR	1/1/2014 00:00:00	BDI PAYAKUMBUH SOEKARNO HATTA           
070800	MGR	1/1/2014 00:00:00	BDI PEKALONGAN - H.WURUK
065200	MGR	1/1/2014 00:00:00	BDI PEKANBARU - PROF.YAMIN
064100	MGR	1/1/2014 00:00:00	BDI PEKANBARU - SIMPANG PASAR BAWAH
067000	MGR	1/1/2014 00:00:00	BDI PEKANBARU HR SUBRANTAS
065400	MGR	1/1/2014 00:00:00	BDI PEKANBARU RIAU
066200	MGR	1/1/2014 00:00:00	BDI PEKANBARU TUANKU TAMBUSAI
060400	MGR	1/1/2014 00:00:00	BDI PEKANBARU-WAHID HASYIM
071800	MGR	1/1/2014 00:00:00	BDI PEMALANG SUDIRMAN                   
052500	MGR	1/1/2014 00:00:00	BDI PEMANGKAT M HAMBAL                  
064400	MGR	1/1/2014 00:00:00	BDI PEMATANG SIANTAR - SUTOMO
041700	MGR	1/1/2014 00:00:00	BDI PINRANG - A.MAKASAU
043000	MGR	1/1/2014 00:00:00	BDI POLMAN - SUDIRMAN
033700	MGR	1/1/2014 00:00:00	BDI PONOROGO - GAJAH MADA
051700	MGR	1/1/2014 00:00:00	BDI PONTIANAK - ST.MUHAMMAD
054200	MGR	1/1/2014 00:00:00	BDI PONTIANAK - SUNGAI RAYA DALAM
050300	MGR	1/1/2014 00:00:00	BDI PONTIANAK - TANJUNG PURA
053700	MGR	1/1/2014 00:00:00	BDI PONTIANAK GAJAH MADA
053400	MGR	1/1/2014 00:00:00	BDI PONTIANAK KH WAHID HASYIM
062400	MGR	1/1/2014 00:00:00	BDI PRABUMULIH SUDIRMAN                 
005300	MGR	1/1/2014 00:00:00	BDI PRINGSEWU A YANI                    
033300	MGR	1/1/2014 00:00:00	BDI PROBOLINGGO SUDIRMAN                
071200	MGR	1/1/2014 00:00:00	BDI PURBALINGGA - SUDIRMAN
022600	MGR	1/1/2014 00:00:00	BDI PURWAKARTA–MARTADINATA
073600	MGR	1/1/2014 00:00:00	BDI PURWODADI-R. SUPRAPTO
073800	MGR	1/1/2014 00:00:00	BDI PURWOKERTO - DI. PANJAITAN
070200	MGR	1/1/2014 00:00:00	BDI PURWOKERTO - SUDIRMAN
071900	MGR	1/1/2014 00:00:00	BDI PURWOREJO - VETERAN
038200	MGR	1/1/2014 00:00:00	BDI PUSAT GROSIR SURABAYA - PGS
017800	MGR	1/1/2014 00:00:00	BDI RANGKASBITUNG - HADIWINANGUN
063400	MGR	1/1/2014 00:00:00	BDI RANTAU PRAPAT A DAHLAN              
041100	MGR	1/1/2014 00:00:00	BDI RANTEPAO DIPONEGORO                 
067300	MGR	1/1/2014 00:00:00	BDI REJANG LEBONG - M.HASAN
074800	MGR	1/1/2014 00:00:00	BDI REMBANG KARTINI                     
007200	MGR	1/1/2014 00:00:00	BDI RENGASDENGKLOK
073400	MGR	1/1/2014 00:00:00	BDI SALATIGA SUDIRMAN                   
052000	MGR	1/1/2014 00:00:00	BDI SAMARINDA - CITRA NIAGA
053600	MGR	1/1/2014 00:00:00	BDI SAMARINDA LAMBUNG MANGKURAT
053100	MGR	1/1/2014 00:00:00	BDI SAMARINDA PAHLAWAN            
050500	MGR	1/1/2014 00:00:00	BDI SAMARINDA SUDIRMAN                  
050700	MGR	1/1/2014 00:00:00	BDI SAMPIT MAYJEN SUTOYO                
053200	MGR	1/1/2014 00:00:00	BDI SANGATTA DR SOETOMO                 
053300	MGR	1/1/2014 00:00:00	BDI SANGGAU-A YANI
037500	MGR	1/1/2014 00:00:00	BDI SBY KEMBANG JEPUN
037000	MGR	1/1/2014 00:00:00	BDI SBY KUSUMA BANGSA
037300	MGR	1/1/2014 00:00:00	BDI SBY MARGOREJO INDAH
037100	MGR	1/1/2014 00:00:00	BDI SBY MAYJEN SUNGKONO
037200	MGR	1/1/2014 00:00:00	BDI SBY PERAK BARAT
037400	MGR	1/1/2014 00:00:00	BDI SBY PUCANG ANOM
053000	MGR	1/1/2014 00:00:00	BDI SEIPINYUH PS BARU                   
070900	MGR	1/1/2014 00:00:00	BDI SEMARANG - BANGKONG
074700	MGR	1/1/2014 00:00:00	BDI SEMARANG - CITRALAND
074000	MGR	1/1/2014 00:00:00	BDI SEMARANG - GANG TENGAH
071100	MGR	1/1/2014 00:00:00	BDI SEMARANG - MT.HARYONO
070600	MGR	1/1/2014 00:00:00	BDI SEMARANG - PEMUDA
074500	MGR	1/1/2014 00:00:00	BDI SEMARANG - SULTAN AGUNG
075400	MGR	1/1/2014 00:00:00	BDI SEMARANG DOKTER CIPTO
075500	MGR	1/1/2014 00:00:00	BDI SEMARANG SETIABUDI 
074600	MGR	1/1/2014 00:00:00	BDI SEMARANG SUARI 
045400	MGR	1/1/2014 00:00:00	BDI SENTANI - KEMIRI
015300	MGR	1/1/2014 00:00:00	BDI SERANG A YANI
050400	MGR	1/1/2014 00:00:00	BDI SIANTAN KHATULISTIWA                
063600	MGR	1/1/2014 00:00:00	BDI SIBOLGA IMAM BONJOL                 
033000	MGR	1/1/2014 00:00:00	BDI SIDOARJO KRIAN                      
034900	MGR	1/1/2014 00:00:00	BDI SIDOARJO SEPANJANG                  
031600	MGR	1/1/2014 00:00:00	BDI SIDOARJO–A.YANI
041800	MGR	1/1/2014 00:00:00	BDI SIDRAP SUDIRMAN                     
033900	MGR	1/1/2014 00:00:00	BDI SINGARAJA A YANI                    
050900	MGR	1/1/2014 00:00:00	BDI SINGKAWANG DIPONEGORO               
051800	MGR	1/1/2014 00:00:00	BDI SINTANG                             
038300	MGR	1/1/2014 00:00:00	BDI SITUBONDO - ACHMAD YANI
035400	MGR	1/1/2014 00:00:00	BDI SITUBONDO - BESUKI
074300	MGR	1/1/2014 00:00:00	BDI SMG MAJAPAHIT                       
074100	MGR	1/1/2014 00:00:00	BDI SMG PURI ANJASMORO                  
070300	MGR	1/1/2014 00:00:00	BDI SOLO - SUDIRMAN
075100	MGR	1/1/2014 00:00:00	BDI SOLO KAPTEN TENDEAN
074900	MGR	1/1/2014 00:00:00	BDI SOLO RAYA PALUR
075200	MGR	1/1/2014 00:00:00	BDI SOLO SLAMET RIYADI
071000	MGR	1/1/2014 00:00:00	BDI SOLO-RAJIMAN
042800	MGR	1/1/2014 00:00:00	BDI SORONG - A.YANI
071600	MGR	1/1/2014 00:00:00	BDI SRAGEN SUKOWATI                     
066900	MGR	1/1/2014 00:00:00	BDI STABAT ZAINAL ARIFIN
020200	MGR	1/1/2014 00:00:00	BDI SUBANG–OTISTA
020900	MGR	1/1/2014 00:00:00	BDI SUKABUMI A YANI                     
075700	MGR	1/1/2014 00:00:00	BDI SUKOHARJO - RAYA SOLO PERMAI
035100	MGR	1/1/2014 00:00:00	BDI SUMBAWA DIPONEGORO                  
023600	MGR	1/1/2014 00:00:00	BDI SUMEDANG - MAYOR ABDULRACHMAN
043300	MGR	1/1/2014 00:00:00	BDI SUNGGUMINASA W HASYIM               
031100	MGR	1/1/2014 00:00:00	BDI SURABAYA - DARMO
032000	MGR	1/1/2014 00:00:00	BDI SURABAYA - DIPONEGORO
031900	MGR	1/1/2014 00:00:00	BDI SURABAYA - GENTENG
038900	MGR	1/1/2014 00:00:00	BDI SURABAYA - GRAND CITY
036100	MGR	1/1/2014 00:00:00	BDI SURABAYA - HR MUHAMMAD
030900	MGR	1/1/2014 00:00:00	BDI SURABAYA - JEMUR ANDAYANI
035600	MGR	1/1/2014 00:00:00	BDI SURABAYA - KAPAS KRAPUNG
032300	MGR	1/1/2014 00:00:00	BDI SURABAYA - KEDUNGDORO
032800	MGR	1/1/2014 00:00:00	BDI SURABAYA - KERTAJAYA
034300	MGR	1/1/2014 00:00:00	BDI SURABAYA - MANYAR INDAH
039000	MGR	1/1/2014 00:00:00	BDI SURABAYA - MARGOMULYO
034200	MGR	1/1/2014 00:00:00	BDI SURABAYA - MULYOSARI
030800	MGR	1/1/2014 00:00:00	BDI SURABAYA - PASAR TURI
038800	MGR	1/1/2014 00:00:00	BDI SURABAYA - STASIUN KOTA
037900	MGR	1/1/2014 00:00:00	BDI SURABAYA DHARMAHUSADA
036700	MGR	1/1/2014 00:00:00	BDI SURABAYA KLAMPIS                    
036900	MGR	1/1/2014 00:00:00	BDI SURABAYA-BUKIT DARMO BOULEVARD
030600	MGR	1/1/2014 00:00:00	BDI SURABAYA–COKLAT
030700	MGR	1/1/2014 00:00:00	BDI SURABAYA–GUBERNUR SURYO
032900	MGR	1/1/2014 00:00:00	BDI SURABAYA–RAJAWALI
054000	MGR	1/1/2014 00:00:00	BDI TABALONG - PANGERAN ANTASARI
032700	MGR	1/1/2014 00:00:00	BDI TABANAN GAJAH MADA                  
044900	MGR	1/1/2014 00:00:00	BDI TAHUNA HASANUDIN                    
052700	MGR	1/1/2014 00:00:00	BDI TANAH GROGOT SUPRAPTO               
009600	MGR	1/1/2014 00:00:00	BDI TANGERANG - ALAM SUTRA
018200	MGR	1/1/2014 00:00:00	BDI TANGERANG - ALAM SUTRA 2
019000	MGR	1/1/2014 00:00:00	BDI TANGERANG - BINTARO 2
011500	MGR	1/1/2014 00:00:00	BDI TANGERANG - BINTARO III
017400	MGR	1/1/2014 00:00:00	BDI TANGERANG - BSD 2
018600	MGR	1/1/2014 00:00:00	BDI TANGERANG - BSD SQUARE
016700	MGR	1/1/2014 00:00:00	BDI TANGERANG - CBD CILEDUG
016900	MGR	1/1/2014 00:00:00	BDI TANGERANG - CIKUPA
016600	MGR	1/1/2014 00:00:00	BDI TANGERANG - JENDRAL SUDIRMAN
017000	MGR	1/1/2014 00:00:00	BDI TANGERANG - LIPPO KARAWACI
016800	MGR	1/1/2014 00:00:00	BDI TANGERANG - MARTADINATA
017500	MGR	1/1/2014 00:00:00	BDI TANGERANG - MUTIARA RAYA
019300	MGR	1/1/2014 00:00:00	BDI TANGERANG - PAMULANG RAYA
013600	MGR	1/1/2014 00:00:00	BDI TANGERANG - SUPERMALL KARAWACI
010300	MGR	1/1/2014 00:00:00	BDI TANGERANG - TAMAN CIBODAS
011600	MGR	1/1/2014 00:00:00	BDI TANGERANG BSD                       
003200	MGR	1/1/2014 00:00:00	BDI TANGERANG DAAN MOGOT                
015400	MGR	1/1/2014 00:00:00	BDI TANGERANG GADING SERPONG
063200	MGR	1/1/2014 00:00:00	BDI TANJUNG BALAI COKROAMINOTO          
002000	MGR	1/1/2014 00:00:00	BDI TANJUNG KARANG KARTINI              
065000	MGR	1/1/2014 00:00:00	BDI TANJUNG MORAWA
067700	MGR	1/1/2014 00:00:00	BDI TANJUNG PINANG - DI PANJAITAN
052400	MGR	1/1/2014 00:00:00	BDI TANJUNG REDEP AKB SANIPA            
052800	MGR	1/1/2014 00:00:00	BDI TANJUNG SELOR SKIP II               
051400	MGR	1/1/2014 00:00:00	BDI TARAKAN YOS SUDARSO                 
020800	MGR	1/1/2014 00:00:00	BDI TASIK YUDA NEGARA                   
062200	MGR	1/1/2014 00:00:00	BDI TEBING TINGGI-SUDIRMAN
071400	MGR	1/1/2014 00:00:00	BDI TEGAL - BANJARAN
070500	MGR	1/1/2014 00:00:00	BDI TEGAL - SUDIRMAN
001900	MGR	1/1/2014 00:00:00	BDI TELUK BETUNG PATIMURA               
006600	MGR	1/1/2014 00:00:00	BDI TELUK BETUNG-IKAN HIU
072300	MGR	1/1/2014 00:00:00	BDI TEMANGGUNG-TENTARA PELAJAR
051000	MGR	1/1/2014 00:00:00	BDI TENGGARONG MADUNINGRAT              
040100	MGR	1/1/2014 00:00:00	BDI TERNATE
044800	MGR	1/1/2014 00:00:00	BDI TIMIKA BHAYANGKARA                  
009200	MGR	1/1/2014 00:00:00	BDI TJ KARANG WAY HALIM                 
062100	MGR	1/1/2014 00:00:00	BDI TJ. PINANG - JL. POS
043400	MGR	1/1/2014 00:00:00	BDI TOLI TOLI USMAN BINOL               
034400	MGR	1/1/2014 00:00:00	BDI TUBAN - LUKMAN HAKIM
030200	MGR	1/1/2014 00:00:00	BDI TULUNG AGUNG - KASIHIN
072400	MGR	1/1/2014 00:00:00	BDI UNGARAN - GATOT SUBROTO
042300	MGR	1/1/2014 00:00:00	BDI WAJO RA KARTINI                     
071500	MGR	1/1/2014 00:00:00	BDI WANGON-RAYA UTARA
075600	MGR	1/1/2014 00:00:00	BDI WELERI RAYA KENDAL
072800	MGR	1/1/2014 00:00:00	BDI WONOSOBO–SUMBING
075300	MGR	1/1/2014 00:00:00	BDI YOGYAKARTA - KALIURANG
070400	MGR	1/1/2014 00:00:00	BDI YOGYAKARTA - URIP.S
070700	MGR	1/1/2014 00:00:00	BDI YOGYAKARTA DIPONEGORO               
071700	MGR	1/1/2014 00:00:00	BDI YOGYAKARTA–KATAMSO
086981	MGR	1/1/2014 00:00:00	BDS - SMEC MEDAN
086181	MGR	1/1/2014 00:00:00	BDS AUR KUNING - BUKIT TINGGI
086281	MGR	1/1/2014 00:00:00	BDS BANDA ACEH                          
081181	MGR	1/1/2014 00:00:00	BDS CIRACAS                             
081381	MGR	1/1/2014 00:00:00	BDS FATMAWATI                           
086581	MGR	1/1/2014 00:00:00	BDS FUNDING AURKUNING - BUKITTINGGI
086681	MGR	1/1/2014 00:00:00	BDS FUNDING BANDA ACEH
081581	MGR	1/1/2014 00:00:00	BDS FUNDING CIRACAS
081781	MGR	1/1/2014 00:00:00	BDS FUNDING FATMAWATI
081881	MGR	1/1/2014 00:00:00	BDS FUNDING LAPANGAN ROOS
084581	MGR	1/1/2014 00:00:00	BDS FUNDING MAKASAR
085181	MGR	1/1/2014 00:00:00	BDS FUNDING MARTAPURA
082681	MGR	1/1/2014 00:00:00	BDS FUNDING MERDEKA BANDUNG
087381	MGR	1/1/2014 00:00:00	BDS FUNDING SOLO
083381	MGR	1/1/2014 00:00:00	BDS FUNDING SURABAYA
081681	MGR	1/1/2014 00:00:00	BDS FUNDING TANAH ABANG
081481	MGR	1/1/2014 00:00:00	BDS LAPANGAN ROOS                       
084281	MGR	1/1/2014 00:00:00	BDS MAKASAR                             
084181	MGR	1/1/2014 00:00:00	BDS MARTAPURA                           
082181	MGR	1/1/2014 00:00:00	BDS MERDEKA BANDUNG
087181	MGR	1/1/2014 00:00:00	BDS SOLO                                
188882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA BALI & NUSRA
183382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA JABAR 1
185582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA JABAR 2
180882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA JAKARTA 1
180982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA JAKARTA 2
112182	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA JAKARTA 3
198082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA JATENG 1
199482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA JATENG 2
186082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA JATIM 1
188782	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA JATIM 2
189082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA SULSEL 1
190882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA SULSEL 2
195082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA SUMATERA 1
196582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS AREA SUMATERA 2
188382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BADUNG - KEROBOKAN
187182	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BALI - TABANAN
111282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDAR LAMPUNG - ANTASARI
111382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDAR LAMPUNG - BAMBU KUNING
112582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDAR LAMPUNG - KADATON
183882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG - BUAH BATU
185382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG - CARINGIN
185182	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG - CIBEREUM
183582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG - CIMAHI
183682	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG - CIWASTRA
185482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG - MAJALAYA
183782	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG - PUNGKUR
185282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG - SOREANG
183482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG - SUKAJADI
183282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG-CICADAS
183182	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG-KOPO SAYATI
183082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANDUNG-UJUNG BERUNG
190982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANTAENG
187882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BANYUWANGI
196482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BATAM BATU AJI
196282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BATAM NAGOYA
182082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BEKASI - JATIWARINGIN
112482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BEKASI - JUANDA
182782	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BEKASI - PEKAYON
112382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BEKASI - PONDOK GEDE
111182	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BEKASI - TAMAN GALAXY
180682	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BEKASI-PSR KRANJI
196082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BINJAI
110682	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BINTARO - PS. MODERN
180482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BOGOR - PSR BARU
182582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BOGOR - WARUNG JAMBU
188282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BOJONEGORO
187582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BONDOWOSO
199682	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BREBES
182882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS BUARAN
180182	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS CENGKARENG
184282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS CIANJUR
180282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS CIKARANG
112882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS CILEGON
180082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS CIPULIR
184982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS CIREBON - CILEDUK
184482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS CIREBON - PEKIRINGAN
184582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS CIREBON - PLERED
195882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS DELI SERDANG - LUBUK PAKAM
198382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS DEMAK
187082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS DENPASAR - GAJAH MADA
181882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS DEPOK - CIBUBUR
110782	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS DEPOK - CINERE
181382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS DEPOK - MARGONDA
112982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS DEPOK TOLE
183982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS GARUT
189482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS GOWA - SUNGGUMINASA
111682	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS HO - BUSINESS & DISTRIBUTION
111482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS HO - BUSINESS PLANING
111882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS HO - HR BUSINESS PARTNER
111982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS HO - INTERNAL CONTROL
111782	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS HO - OPERATION
111582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS HO - PMO
112082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS HO - RISK MANAGEMENT
182682	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA -  DEWI SARTIKA
181282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - BLOK A
112782	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - GROGOL
180782	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - LAPANGAN ROS
182282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - MUARA KARANG
182382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - PALMERAH
110882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - PONDOK BAMBU
181082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - RAWAMANGUN
181982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - RAWASARI
111082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - SAWAH BESAR
181682	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - TANJUNG DUREN
181482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA - TEBET
182182	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JAKARTA SUNTER
190582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JANEPONTO
184882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JATIBARANG
113082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JEMBATAN LIMA
187682	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JEMBER
199582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JEPARA
188582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS JOMBANG
180382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS KARAWANG
199282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS KEBUMEN
187482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS KEDIRI
182482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS KELAPA GADING
199182	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS KLATEN
198782	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS KUDUS
185082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS KUNINGAN
187282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS LAMONGAN
112682	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS LAMPUNG UTARA - KOTABUMI
188682	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS LOMBOK TIMUR - SELONG
186282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MADURA - BANGKALAN
186882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MADURA - PAMEKASAN
130282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MADURA - SAMPANG
189982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MAKASSAR - DAYA
189882	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MAKASSAR - MALIMONGAN
189382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MAKASSAR - MARISO
190282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MAKASSAR - PANAKKUKANG
189182	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MAKASSAR - SOMBA OPU
189282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MAKASSAR - VETERAN
188982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MALANG - KEPANJEN
186482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MALANG - PASAR BESAR
189582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MAROS
187982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MATARAM - CAKRANEGARA
195182	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MEDAN - KATAMSO
195982	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MEDAN - KRAKATAU
195582	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MEDAN - PRINGGAN
195382	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MEDAN - SETIABUDI
195482	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MEDAN - SIMPANG LIMUN
195282	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MEDAN - SUNGGAL
188082	MGR	1/1/2014 00:00:00	BDS SOLUSI EMAS MOJOKERTO
